horizon_days,target,target_col,feature_group,rank,feature,MI_training,selected
30,snowc,snowc_h30,A_atmosphere_energy,4,t2m_C,0.6092307684848741,True
30,snowc,snowc_h30,A_atmosphere_energy,5,sshf_W,0.4529580080385216,True
30,snowc,snowc_h30,A_atmosphere_energy,6,e_mm,0.426580529484168,True
30,snowc,snowc_h30,A_atmosphere_energy,7,slhf_W,0.4200410920942339,True
30,snowc,snowc_h30,A_atmosphere_energy,8,ssrd_W,0.4087087556784912,True
30,snowc,snowc_h30,A_atmosphere_energy,9,d2m_C,0.3400127862787734,False
30,snowc,snowc_h30,A_atmosphere_energy,10,strd_W,0.2482532045989263,False
30,snowc,snowc_h30,A_atmosphere_energy,11,ws,0.2071171510007197,False
30,snowc,snowc_h30,A_atmosphere_energy,12,sp_hPa,0.14516100904549312,False
30,snowc,snowc_h30,A_atmosphere_energy,13,tp_mm,0.0570868021358546,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,1,doy_sin,0.7303092438926022,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,2,doy_cos,0.7299324858237517,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,3,net_radiation_W,0.6780970796435959,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,4,t2m_C,0.6093888278879298,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,5,t2m_C_lag1,0.6075420472072892,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,6,t2m_C_lag3,0.5904516810352742,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,7,t2m_C_lag7,0.5521806200842416,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,8,sshf_W,0.45268518661376156,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,9,e_mm,0.4269157754025805,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,10,slhf_W,0.4205888141275196,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,11,ssrd_W,0.4084884497284431,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,12,sd_lag0,0.3820900351232286,True
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,13,snowc_lag0,0.37304435138691083,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,14,sd_lag1,0.37171707002296994,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,15,snowc_lag1,0.35761459515163807,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,16,sd_lag3,0.35029793398860853,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,17,d2m_C,0.3401000329115096,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,18,snowc_lag3,0.33231230998544703,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,19,sd_lag7,0.315370303679277,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,20,snowc_lag7,0.29554620445928403,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,21,sf_mm,0.2709389842565102,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,22,sf_mm_lag1,0.26251355100004137,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,23,sf_mm_lag3,0.25952436828642345,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,24,strd_W,0.24786618654701442,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,25,sf_mm_lag7,0.22704990267505298,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,26,ws,0.2066075048902576,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,27,sp_hPa,0.1444644555420922,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,28,smlt_mm_lag3,0.10303117439274523,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,29,smlt_mm_lag1,0.09096655468597792,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,30,smlt_mm_lag7,0.08945296778204614,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,31,tp_mm,0.06469007730749521,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,32,tp_mm_lag1,0.060269403478012684,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,33,tp_mm_lag3,0.05718095104290288,False
30,snowc,snowc_h30,B_atmosphere_snowfall_memory,34,tp_mm_lag7,0.047850611602621385,False
30,snowc,snowc_h30,C_full_reanalysis_state,1,doy_sin,0.7277326939367326,True
30,snowc,snowc_h30,C_full_reanalysis_state,2,doy_cos,0.7200683494617657,True
30,snowc,snowc_h30,C_full_reanalysis_state,3,net_radiation_W,0.6774811502563107,True
30,snowc,snowc_h30,C_full_reanalysis_state,4,t2m_C,0.6096504828159652,True
30,snowc,snowc_h30,C_full_reanalysis_state,5,ssro_mm,0.6075900385228863,True
30,snowc,snowc_h30,C_full_reanalysis_state,6,t2m_C_lag1,0.6070310918845383,True
30,snowc,snowc_h30,C_full_reanalysis_state,7,t2m_C_lag3,0.5895951918502025,True
30,snowc,snowc_h30,C_full_reanalysis_state,8,t2m_C_lag7,0.5531653186291372,True
30,snowc,snowc_h30,C_full_reanalysis_state,9,rsn,0.544541680092113,True
30,snowc,snowc_h30,C_full_reanalysis_state,10,tsn_C,0.4827777606896122,True
30,snowc,snowc_h30,C_full_reanalysis_state,11,ro_mm,0.4678959149152302,True
30,snowc,snowc_h30,C_full_reanalysis_state,12,sshf_W,0.4534096917726753,True
30,snowc,snowc_h30,C_full_reanalysis_state,13,e_mm,0.4259041533725938,False
30,snowc,snowc_h30,C_full_reanalysis_state,14,slhf_W,0.419974983264753,False
30,snowc,snowc_h30,C_full_reanalysis_state,15,ssrd_W,0.4079660524035198,False
30,snowc,snowc_h30,C_full_reanalysis_state,16,sd_lag0,0.37611619208938585,False
30,snowc,snowc_h30,C_full_reanalysis_state,17,sde_mm,0.3758287027296614,False
30,snowc,snowc_h30,C_full_reanalysis_state,18,sd_lag1,0.3743047857673858,False
30,snowc,snowc_h30,C_full_reanalysis_state,19,snowc_lag0,0.3724648643785047,False
30,snowc,snowc_h30,C_full_reanalysis_state,20,snowc_lag1,0.3600018305869508,False
30,snowc,snowc_h30,C_full_reanalysis_state,21,sd_lag3,0.3515936053337798,False
30,snowc,snowc_h30,C_full_reanalysis_state,22,d2m_C,0.3403190602625745,False
30,snowc,snowc_h30,C_full_reanalysis_state,23,snowc_lag3,0.3378418399182328,False
30,snowc,snowc_h30,C_full_reanalysis_state,24,sd_lag7,0.31192776799126687,False
30,snowc,snowc_h30,C_full_reanalysis_state,25,snowc_lag7,0.2937035246137567,False
30,snowc,snowc_h30,C_full_reanalysis_state,26,sf_mm,0.27514281322782974,False
30,snowc,snowc_h30,C_full_reanalysis_state,27,sf_mm_lag1,0.26900654102924904,False
30,snowc,snowc_h30,C_full_reanalysis_state,28,sro_mm,0.25987494015553914,False
30,snowc,snowc_h30,C_full_reanalysis_state,29,sf_mm_lag3,0.25060777148554525,False
30,snowc,snowc_h30,C_full_reanalysis_state,30,strd_W,0.24718871689931632,False
30,snowc,snowc_h30,C_full_reanalysis_state,31,sf_mm_lag7,0.23189205795001477,False
30,snowc,snowc_h30,C_full_reanalysis_state,32,ws,0.20643433909546438,False
30,snowc,snowc_h30,C_full_reanalysis_state,33,sp_hPa,0.14420763361059308,False
30,snowc,snowc_h30,C_full_reanalysis_state,34,smlt_mm_lag1,0.09698741126445665,False
30,snowc,snowc_h30,C_full_reanalysis_state,35,smlt_mm_lag3,0.09602507265247517,False
30,snowc,snowc_h30,C_full_reanalysis_state,36,smlt_mm_lag7,0.09583105544721437,False
30,snowc,snowc_h30,C_full_reanalysis_state,37,tp_mm_lag3,0.06072165655469419,False
30,snowc,snowc_h30,C_full_reanalysis_state,38,tp_mm,0.0605303274474327,False
30,snowc,snowc_h30,C_full_reanalysis_state,39,tp_mm_lag1,0.05933957553821134,False
30,snowc,snowc_h30,C_full_reanalysis_state,40,tp_mm_lag7,0.04940686287082485,False
30,sd,sd_h30,A_atmosphere_energy,1,doy_cos,0.7807676262964023,True
30,sd,sd_h30,A_atmosphere_energy,2,doy_sin,0.7117014719272037,True
30,sd,sd_h30,A_atmosphere_energy,3,net_radiation_W,0.7067681503800731,True
30,sd,sd_h30,A_atmosphere_energy,4,t2m_C,0.692970440451397,True
30,sd,sd_h30,A_atmosphere_energy,5,sshf_W,0.53538975922568,True
30,sd,sd_h30,A_atmosphere_energy,6,e_mm,0.5348302071381514,True
30,sd,sd_h30,A_atmosphere_energy,7,slhf_W,0.5206839417228943,False
30,sd,sd_h30,A_atmosphere_energy,8,ssrd_W,0.4323584748547278,False
30,sd,sd_h30,A_atmosphere_energy,9,d2m_C,0.36382545336155836,False
30,sd,sd_h30,A_atmosphere_energy,10,strd_W,0.25522611847486587,False
30,sd,sd_h30,A_atmosphere_energy,11,sp_hPa,0.20850259456657128,False
30,sd,sd_h30,A_atmosphere_energy,12,ws,0.2010328027590651,False
30,sd,sd_h30,A_atmosphere_energy,13,tp_mm,0.07556723487705952,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,1,sd_lag0,1.1074527349414343,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,2,sd_lag1,1.0882767620764975,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,3,sd_lag3,1.0541950533544275,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,4,sd_lag7,0.9880281036507705,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,5,doy_cos,0.7839726917152321,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,6,doy_sin,0.7091166866146912,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,7,net_radiation_W,0.7070747390363117,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,8,t2m_C,0.6926988836047077,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,9,t2m_C_lag1,0.6813126972661872,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,10,t2m_C_lag3,0.6758454342786324,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,11,t2m_C_lag7,0.6653962000853246,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,12,sshf_W,0.5354179526706577,True
30,sd,sd_h30,B_atmosphere_snowfall_memory,13,e_mm,0.5351676249460038,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,14,slhf_W,0.521152054441564,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,15,snowc_lag0,0.5191278029041766,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,16,snowc_lag1,0.510745490400677,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,17,snowc_lag3,0.49192142586822296,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,18,snowc_lag7,0.4617873563249639,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,19,ssrd_W,0.43249742903254873,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,20,d2m_C,0.3636411317400805,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,21,sf_mm,0.2767001386617389,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,22,sf_mm_lag3,0.2647054241617699,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,23,sf_mm_lag1,0.25817023414995877,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,24,strd_W,0.2551182498460767,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,25,sf_mm_lag7,0.24106408346899144,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,26,sp_hPa,0.2086522496848584,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,27,ws,0.20129428261014493,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,28,smlt_mm_lag3,0.15217101849731662,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,29,smlt_mm_lag1,0.14864994242601792,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,30,smlt_mm_lag7,0.14517955132906524,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,31,tp_mm,0.0808574007679379,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,32,tp_mm_lag1,0.07224430903462498,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,33,tp_mm_lag3,0.07181243923334257,False
30,sd,sd_h30,B_atmosphere_snowfall_memory,34,tp_mm_lag7,0.06866669593323849,False
30,sd,sd_h30,C_full_reanalysis_state,1,sd_lag0,1.1036514706981313,True
30,sd,sd_h30,C_full_reanalysis_state,2,sd_lag1,1.0914859725585355,True
30,sd,sd_h30,C_full_reanalysis_state,3,sd_lag3,1.056335406550831,True
30,sd,sd_h30,C_full_reanalysis_state,4,ssro_mm,1.0545315228372347,True
30,sd,sd_h30,C_full_reanalysis_state,5,sd_lag7,0.9816853257895533,True
30,sd,sd_h30,C_full_reanalysis_state,6,ro_mm,0.8381323773353486,True
30,sd,sd_h30,C_full_reanalysis_state,7,rsn,0.83375648916142,True
30,sd,sd_h30,C_full_reanalysis_state,8,sde_mm,0.8054144758376802,True
30,sd,sd_h30,C_full_reanalysis_state,9,doy_cos,0.7816134643698689,True
30,sd,sd_h30,C_full_reanalysis_state,10,doy_sin,0.711621160827999,True
30,sd,sd_h30,C_full_reanalysis_state,11,net_radiation_W,0.7066199961154069,True
30,sd,sd_h30,C_full_reanalysis_state,12,t2m_C,0.6923089182970417,True
30,sd,sd_h30,C_full_reanalysis_state,13,t2m_C_lag1,0.681712056751457,False
30,sd,sd_h30,C_full_reanalysis_state,14,t2m_C_lag3,0.676241858797094,False
30,sd,sd_h30,C_full_reanalysis_state,15,t2m_C_lag7,0.6656074476811442,False
30,sd,sd_h30,C_full_reanalysis_state,16,e_mm,0.53541145956516,False
30,sd,sd_h30,C_full_reanalysis_state,17,sshf_W,0.5352990192969553,False
30,sd,sd_h30,C_full_reanalysis_state,18,snowc_lag0,0.5226387179424976,False
30,sd,sd_h30,C_full_reanalysis_state,19,slhf_W,0.5209535368951705,False
30,sd,sd_h30,C_full_reanalysis_state,20,snowc_lag1,0.5116492028745623,False
30,sd,sd_h30,C_full_reanalysis_state,21,snowc_lag3,0.5009261581894395,False
30,sd,sd_h30,C_full_reanalysis_state,22,tsn_C,0.4906253771121669,False
30,sd,sd_h30,C_full_reanalysis_state,23,snowc_lag7,0.46367116431685274,False
30,sd,sd_h30,C_full_reanalysis_state,24,ssrd_W,0.43195020969601483,False
30,sd,sd_h30,C_full_reanalysis_state,25,d2m_C,0.36436198555395816,False
30,sd,sd_h30,C_full_reanalysis_state,26,sf_mm,0.2792486465095392,False
30,sd,sd_h30,C_full_reanalysis_state,27,sf_mm_lag1,0.2621552586396554,False
30,sd,sd_h30,C_full_reanalysis_state,28,sf_mm_lag3,0.25662068010160954,False
30,sd,sd_h30,C_full_reanalysis_state,29,strd_W,0.2552154435591216,False
30,sd,sd_h30,C_full_reanalysis_state,30,sf_mm_lag7,0.2442400395471962,False
30,sd,sd_h30,C_full_reanalysis_state,31,sro_mm,0.22489628835319841,False
30,sd,sd_h30,C_full_reanalysis_state,32,sp_hPa,0.2083234889846164,False
30,sd,sd_h30,C_full_reanalysis_state,33,ws,0.2016118855028335,False
30,sd,sd_h30,C_full_reanalysis_state,34,smlt_mm_lag7,0.14978724304514834,False
30,sd,sd_h30,C_full_reanalysis_state,35,smlt_mm_lag1,0.14876233078325818,False
30,sd,sd_h30,C_full_reanalysis_state,36,smlt_mm_lag3,0.14299219096454685,False
30,sd,sd_h30,C_full_reanalysis_state,37,tp_mm,0.07989747241015266,False
30,sd,sd_h30,C_full_reanalysis_state,38,tp_mm_lag1,0.07454515215512636,False
30,sd,sd_h30,C_full_reanalysis_state,39,tp_mm_lag3,0.07110883395893985,False
30,sd,sd_h30,C_full_reanalysis_state,40,tp_mm_lag7,0.06827969218610885,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,1,doy_sin,0.46651950212029636,True
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,2,doy_cos,0.4390578810466703,True
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,3,net_radiation_W,0.22372737715851976,True
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,4,sshf_W,0.21520136591303007,True
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,5,t2m_C,0.19882181040319047,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,6,e_mm,0.13162378179682221,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,7,slhf_W,0.124805621047269,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,8,ssrd_W,0.11614235774369774,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,9,d2m_C,0.06751245557790497,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,10,ws,0.054041892930566604,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,11,sp_hPa,0.04140997702435101,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,12,strd_W,0.03814324409357184,False
30,smlt_mm,smlt_mm_h30,A_atmosphere_energy,13,tp_mm,0.014782515591209133,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,1,doy_sin,0.4693672170155798,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,2,doy_cos,0.4468279866997644,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,3,sd_lag3,0.2736642867798693,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,4,sd_lag1,0.27278159572090743,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,5,sd_lag0,0.2711322628358799,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,6,sd_lag7,0.2701573437750744,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,7,net_radiation_W,0.22380374439408435,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,8,sshf_W,0.21452107677729693,True
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,9,t2m_C,0.19865186574191185,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,10,t2m_C_lag1,0.19684658423874168,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,11,t2m_C_lag3,0.1892757838194079,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,12,t2m_C_lag7,0.17376195685446483,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,13,e_mm,0.131679564407424,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,14,slhf_W,0.12498574299496212,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,15,ssrd_W,0.11598606900690633,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,16,snowc_lag7,0.11411382203037412,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,17,snowc_lag0,0.11101090157758975,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,18,snowc_lag1,0.10526768431492783,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,19,snowc_lag3,0.10448661308432872,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,20,smlt_mm_lag1,0.06790838019219247,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,21,d2m_C,0.06789320449472847,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,22,smlt_mm_lag3,0.06555958662630523,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,23,ws,0.054389589900628366,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,24,smlt_mm_lag7,0.04538189662294112,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,25,sp_hPa,0.042319330677633715,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,26,strd_W,0.03884034154196314,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,27,sf_mm_lag3,0.036187060520103564,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,28,sf_mm_lag7,0.03127936208376969,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,29,sf_mm,0.02971914354734384,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,30,sf_mm_lag1,0.026683873188690477,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,31,tp_mm,0.018987276254124552,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,32,tp_mm_lag7,0.014989378197788561,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,33,tp_mm_lag3,0.01489011638601756,False
30,smlt_mm,smlt_mm_h30,B_atmosphere_snowfall_memory,34,tp_mm_lag1,0.01066610120728928,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,1,doy_sin,0.4679355554517004,True
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,2,doy_cos,0.43998871728900735,True
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,3,rsn,0.2789533216931126,True
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,4,sd_lag1,0.2771377045319152,True
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,5,sd_lag3,0.2743555254795096,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,6,sd_lag7,0.26584337981156025,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,7,sd_lag0,0.26571011410123724,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,8,net_radiation_W,0.22406230173046104,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,9,sshf_W,0.21588220374173872,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,10,ssro_mm,0.20718524689621898,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,11,t2m_C,0.19859657187098811,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,12,t2m_C_lag1,0.19708883505782282,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,13,sde_mm,0.19041979807637155,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,14,t2m_C_lag3,0.1894420319054415,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,15,t2m_C_lag7,0.17463937916251204,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,16,e_mm,0.1317008599431908,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,17,ro_mm,0.12754872453104582,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,18,slhf_W,0.12499328329372617,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,19,tsn_C,0.12024022074306817,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,20,snowc_lag0,0.11613247497978829,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,21,ssrd_W,0.11595316471717254,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,22,snowc_lag3,0.1126562848640722,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,23,snowc_lag7,0.11256479990254231,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,24,snowc_lag1,0.10514317245822724,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,25,smlt_mm_lag1,0.07734252014583554,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,26,d2m_C,0.06797898776242306,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,27,sro_mm,0.06427724578968075,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,28,smlt_mm_lag3,0.055629742801118987,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,29,ws,0.05395265249518033,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,30,smlt_mm_lag7,0.04360988678332944,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,31,sp_hPa,0.04209132312674413,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,32,strd_W,0.03911545467681243,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,33,sf_mm_lag7,0.03563458100587891,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,34,sf_mm,0.03276652926768353,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,35,sf_mm_lag3,0.032175917463433734,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,36,sf_mm_lag1,0.021369768147455837,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,37,tp_mm,0.018141377531730285,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,38,tp_mm_lag3,0.016011097389386997,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,39,tp_mm_lag7,0.014124867171455335,False
30,smlt_mm,smlt_mm_h30,C_full_reanalysis_state,40,tp_mm_lag1,0.012915109742160702,False
